query_id,relevance_type,answer_id,relevance,answer_n,query_text,answer_text
1582877,E0,1582877_8,0.3333333333333333,8,'Why do we learn things at school if we don't use them in real life?',BECAUSE SOMEONE IN OUR GOVERNMENT SAYS WE HAVE TO
1582877,Q0,1582877_9,0.3333333333333333,9,'Why do we learn things at school if we don't use them in real life?',TO GET YOU LITTLE BRATS OUT OF THE HOUSE SO MOMMY AND DADDY CAN HAVE SOME QUIET TIME .NOW GET BACK TO SCHOOL DADDY NEEDS A CUDDLE WITH MOMMY
1582877,Q0,1582877_10,1.0,10,'Why do we learn things at school if we don't use them in real life?',"So you are not ignorant!. .      Although you may not use all of it and maybe even forget most of what you learn in school, you will use some when you work.. .      Construction you must have a basic understanding of math and to get better pay you have to be able to read and have a good understanding of numbers.. .      A physician has to have basic knowledge about other countries so she/he can diagnose his/her patient if the patient had come in contact with some type of disease. Once again math (for prescriptions dosage related to weight and so forth) science, and English are crucial.. .      People that work in fast food also need to understand basic language and math skills.. .      Also by going to school we achieve social skills, very important to everyone.. .      Go as far as you can because what you may want to do now may not be what you want to do in the future."
1582877,Q0,1582877_11,1.0,11,'Why do we learn things at school if we don't use them in real life?',"They say we go to school to get a ""balanced"" education, and to learn to interact socially with our peers.  No, we don't need algebra to work at Walmart--we do not need to be able to identify works of art to work at McDonalds--we do not need history to work construction.  . . Apparently, ""they"" hope that we will learn something that will interest us enough to pursue in life."
1582877,Q0,1582877_12,1.0,12,'Why do we learn things at school if we don't use them in real life?',"You use all of it.. . What you gain from classes like literature and math is a WAY of thinking and problem-solving, which will help you avoid lots of difficulties later. You may not use the obvious content (e.g. graphing the area under a sine curve), but you will be using the problem-solving logic to reason through faster solutions to every day problems.. . Most people, however, when they are in the middle of using those skills, directly link their ability to reason with the exercises they did in their childhood academic classes."
1582877,Q0,1582877_13,1.0,13,'Why do we learn things at school if we don't use them in real life?',a lot of thing you learn in school is to open your mind and to teach your mind to problem solve and that is very imporant (ie math and sciences)...also some of the stuff (ie history) is so you know what happen in the past so you can learn for other peoples mistakes...you also need to know how to speak problerly and expand you mind to all of the wonderful thing that are in books (ie english)...that is why you need the basic the other thing most schools call electives are just so you can maybe learn what you want to do for aliveing if you are not going to a college.
1582877,Q0,1582877_15,0.6666666666666666,15,'Why do we learn things at school if we don't use them in real life?',School teaches you how to think and you definitely need to be able to think in the real world
1582877,Q0,1582877_16,0.6666666666666666,16,'Why do we learn things at school if we don't use them in real life?',because in school you learn the basics that you use for the rest of your life.
1582877,Q0,1582877_17,0.6666666666666666,17,'Why do we learn things at school if we don't use them in real life?',"You use alot of the knowledge learned in school about how to manage your time, deal with others in society, etc."
1582877,Q0,1582877_18,0.6666666666666666,18,'Why do we learn things at school if we don't use them in real life?',So you can learn to use the language correctly.
1582877,Q0,1582877_19,0.6666666666666666,19,'Why do we learn things at school if we don't use them in real life?',you just have to know it and if you have kids teach them what you learned
1582877,Q0,1582877_4,1.0,4,'Why do we learn things at school if we don't use them in real life?',"Trust me I thought the same thing in school.  You will use a lot of it in the real world!  Social skills, math, science, history etc...  You will be able to understand the real world better if you go to school even if you don't think you're learning much now!  I realized this recently being a mom and wife now.  I have to deal with the real world(social skills), pay bills(math), understand what's going on in the world (history), be a mom (social skills, science, health),And all kinds of stuff come into play from what you learned in school!  School may also help you decide who you want to become later in life, just go through it and finish it, it will pay off later even if you don't go to college, High School is something everyone should finish!"
3239329,U0,3239329_0,1.0,0,"'Why do we pee more when it's cold outside, especially at night?'","Because in the summer, we lose a lot of sweat yes? =] so, this sweat has to be replaced with water from the body, meaning why we drink more in the summer, BUT, in the winter, we hardly sweat, meaning a build up of water, and bingo, out it comes, its all homeostasis, blood and body temperatures =], Basically, the water in our body cant escape  through the sweat glands, well, cus its winter, meaning it just builds up and puts everything out of balance. So we pee more. In the summer we dont pee asmuch cus water is lost through sweat."
3239329,Q0,3239329_8,0.6666666666666666,8,"'Why do we pee more when it's cold outside, especially at night?'",lol think its because you drink more hot drinks to try and keep warm.. cause in the summer you drink more but lose a lot of water through the skin
3239329,Q0,3239329_5,0.0,5,"'Why do we pee more when it's cold outside, especially at night?'",Speak for yourself!
3239329,Q0,3239329_4,0.3333333333333333,4,"'Why do we pee more when it's cold outside, especially at night?'",well i think the reason why we have colder weather at night is because the sun has gone!
3239329,Q0,3239329_6,0.6666666666666666,6,"'Why do we pee more when it's cold outside, especially at night?'","hot temperatures mean we need more fluids in our body to compensate for external loss,e.g sweating.in cold weather unnecessary fluids become a liability,the body uses energy to keep them warm for no benefit,so it expels them.more prominent at night when body temp.drops when sleeping so it gets rid of unnecessary fluids."
3239329,Q0,3239329_1,1.0,1,"'Why do we pee more when it's cold outside, especially at night?'","When you go outdoors into the cold, for example, when leaving the pub at the end of the night, for the long walk home, the sudden change in temperature causing vasconstriction. This is a subconscious tighening of veins to reduce the loss of heat through the skin. A byproduct of this is pressure being put upon the bladder,so we need to wee."
3239329,Q0,3239329_3,0.6666666666666666,3,"'Why do we pee more when it's cold outside, especially at night?'","I can't say I share you're experience, but perhaps age has something to do with it...............gets weaker as you get older, and I'm just a spring chicken!!"
3239329,Q0,3239329_2,0.3333333333333333,2,"'Why do we pee more when it's cold outside, especially at night?'","I wish I knew! I live in an unheated apt and spend all my time running to the loo (getting cold), then getting back into bed, warming up and, suprise! I need the loo again!. The older you get the worse it is...kids don't seem to have this problem."
3239329,Q0,3239329_9,0.3333333333333333,9,"'Why do we pee more when it's cold outside, especially at night?'",Its the 'revenge of the bladder' :-) xx
3239329,Q0,3239329_7,1.0,7,"'Why do we pee more when it's cold outside, especially at night?'","when the weather is cold, you use considerably less fluid cooling the body for temperature regulation, moisture lost through respiration and sweating etc. . thus you urinate a lot more"
4448097,U0,4448097_0,1.0,0,'how does the body fight off germs without getting sick?',"Innate immunity is what you inherhit through your genes that provides an immediate defense against pathogens.. . I'm not sure of your question regarding how it affects sex and age, but the link below can provide more info."
4448097,Q0,4448097_1,1.0,1,'how does the body fight off germs without getting sick?',"innate immunity. n.. Immunity that occurs naturally as a result of a person's genetic constitution or physiology and does not arise from a previous infection or vaccination. Also called genetic immunity, inherent immunity, native immunity, natural immunity, nonspecific immunity."
2446614,U0,2446614_7,1.0,7,'How could you achieve success?',"Very nice question,rather .. Firstly accept every failure as a challenge.Have faith on God.Before starting anything pray Him to do that work for you.Remember that you can win,never let yourself think that you  are a poor fellow.Decide your goal and just think you can win.Go head doing hardwork and with a desire to win.Make your yourself hard to face failures.Work hard that you will not have to run behind succes but success will have to run towards you.                    .                                  Remember:. Winners don't do Different things they do things Differently.. Good luck."
2446614,Q0,2446614_1,0.6666666666666666,1,'How could you achieve success?',With willpower and hard-work
2446614,Q0,2446614_10,0.6666666666666666,10,'How could you achieve success?',first step for success : allow ur self with failures... once u start accepting failures...  u won't be low with failures and keep on trying... and one fine day success knock ur door.......
2446614,Q0,2446614_3,1.0,3,'How could you achieve success?',Financial success: (not ALL of these are necessary). 1. Luck. 2. Inheritance. 3. Plunder / Stealing / Cheating / Unfair practice. 4. Pre-established privilege/family reputation. 5. Ambition. 6. Goal-orientation. 7. Connections. 8. Flexible ethics/ruthlessness. . Personal success: (ALL of these are necessary). 1. Hard work. 2. Intelligence. 3. Drive/Passion. 4. Opportunity. 5. Realistic goals/vision. 6. Clear plan. 7. Confidence/belief in oneself. 8. Decent/ethical/healthy motive
2446614,Q0,2446614_2,0.6666666666666666,2,'How could you achieve success?',doing hard work??????. My id is satya_meva_jayate@yahoo.co.in
2446614,Q0,2446614_5,1.0,5,'How could you achieve success?',"Well, I would like to help you but I am going to need a little more information. I will give you a general answer though.. . You get success from hard work, dedication, and determination. Success is not something you can 'get' it is something you earn from the hard work."
2446614,Q0,2446614_4,0.6666666666666666,4,'How could you achieve success?',think confidentally and act confidentally
2446614,Q0,2446614_6,0.6666666666666666,6,'How could you achieve success?',planned and timely hardwork is a best way.
2446614,Q0,2446614_9,1.0,9,'How could you achieve success?',"Try , try, try ..till you succeed.. . Have to work very,very,very,..... hard.. . Little bit of luck may not hurt."
2446614,Q0,2446614_8,0.3333333333333333,8,'How could you achieve success?',"Dear Saurabh. Why are we so obsessed with 'getting' success? . Let us for some time forget about these terms 'Success' and 'Failure'. Just do what you want and like to do and do it really well. Believe me, success will be a byproduct of such a process."
2446614,Q0,2446614_0,1.0,0,'How could you achieve success?',Have a desire to win and be ready to do any decent and ethical hard work for the same!
1017690,U0,1017690_1,1.0,1,'when did indian music start?',"Classical music has its root in Samveda.. . It is second Veda among Veda Trayee(Rig,Sam,Atharva).. . Sam means singable.. . I will be back with details."
1017690,Q0,1017690_0,0.3333333333333333,0,'when did indian music start?',history of indian music  is more acient then indian histery
1017690,Q0,1017690_2,0.6666666666666666,2,'when did indian music start?',indian music started wid the bharat treatise..in 15th century ad.
3639660,U0,3639660_0,1.0,0,'Why are most cigarettes yellow?',to protect your lungs. sound a little bizarrie doesnt it
3639660,Q0,3639660_5,0.6666666666666666,5,'Why are most cigarettes yellow?',it hides the color better- looks less nasty than if the filter was white
3639660,Q0,3639660_4,0.0,4,'Why are most cigarettes yellow?',what
3639660,Q0,3639660_1,0.3333333333333333,1,'Why are most cigarettes yellow?',To hide yellow nicotine stains.
3639660,Q0,3639660_3,0.3333333333333333,3,'Why are most cigarettes yellow?',"there is a theory that this filter makes cigarettes even more dangerous and that tabacco companies know this. they are made of the same material as camera film. the inside is only painted white so it appears clean. they contain thousands of harmful fibres which can easily be inhaled. as to why they are yellow, am...... well i don't actually know. its a conspiracy!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
3639660,Q0,3639660_2,0.3333333333333333,2,'Why are most cigarettes yellow?',it's probably the tobacco company trying to disguise the color of the tar that is actually being inhaled.  Sneaky!
785823,U0,785823_1,1.0,1,'How does the library play a central role in the university?',"Well...one goes to a university to attend classes and study.  You can't study w/o library resources, so..."
785823,Q0,785823_2,0.6666666666666666,2,'How does the library play a central role in the university?',library provide knowledge to its students like blood is pumped from heart to provide oxygen
785823,Q0,785823_0,0.6666666666666666,0,'How does the library play a central role in the university?',it has just as much knolage as a professer and thats where you go to get info every night
785823,Q0,785823_6,0.6666666666666666,6,'How does the library play a central role in the university?',Whatever you are studying has to be found somewhere for you to learn it. That's where the library comes into focus.
785823,E0,785823_7,0.3333333333333333,7,'How does the library play a central role in the university?',"hi i say its where lots of ppl start even in high school to lean read and know things about the world in meany ways,so they can use this know how to start working at what ppl want to do in life and go from there to become better ppl as well."
785823,Q0,785823_5,0.6666666666666666,5,'How does the library play a central role in the university?',"Because that is where you can sit down and have a quiet place to study, get on the computers for research, and have any number of books available to you to do your research for your classes. What do you expect?"
785823,Q0,785823_4,0.6666666666666666,4,'How does the library play a central role in the university?',"well, library is your place to concentrate, where you absorb your thoughts from your notes and books, quite place to read and relax without interruption from anybody. . . library is a special place to check out who is dedicated and that is the only place for you to get your knowledge without paying a dime.. . it can be addicted to hang around in library, knowing you will gain something forever that will enrich your mind."
785823,Q0,785823_3,1.0,3,'How does the library play a central role in the university?',"Because it is the place with all the guidance for the students. It is the most used place with the most information. It provides every student with information that they need to complete their education. Students gather there and get what they need. The university couldn't exist without it, just as a body couldn't exist without its heart..."
2142044,U0,2142044_0,1.0,0,'What do you think happened to Natalie Holloway in Aruba?',"According to the famous REMOTE VIEWER, Major Ed Dames, her body was stuffed into a lobster cage, and was sunk in deep water off the coast of Aruba.  As you may know, the 17-year-old suspect's father was quoted as saying, ""Without a body, there is no crime.""  Is HE the one who advised her killers to do this?"
2142044,E0,2142044_3,1.0,3,'What do you think happened to Natalie Holloway in Aruba?',"I think she was murdered.  But it doesn't really affect my life, so I don't think about it that much."
2142044,Q0,2142044_2,1.0,2,'What do you think happened to Natalie Holloway in Aruba?',I think she was partying and was slipped a date rape drug that eventually killed her. I think the boys freaked out & dicthed her body.The boys are well connected on the island and the investigation was not taken seriously from the beginning.
2142044,Q0,2142044_1,1.0,1,'What do you think happened to Natalie Holloway in Aruba?',"I think she was murdered. But it doesn't really affect my life, so I don't think about it that much.. ----------------------------. The true American mentality.. . Anyway, she's dead. I hope they find her body and charge the jerks that did this to her."
2142044,Q0,2142044_5,1.0,5,'What do you think happened to Natalie Holloway in Aruba?',"I believe she was raped and murdered. If her body was left in the ocean, they will never find her now.. . Ladies, you have to be sooooo careful. Only go clubbing with friends you know and trust. Never go off with boys you just met."
2142044,Q0,2142044_4,0.6666666666666666,4,'What do you think happened to Natalie Holloway in Aruba?',I think she was sold into slavery/prostitution in South America
1035857,U0,1035857_0,1.0,0,'Why do liberals always support Saddam?',"Another provocative question from Nicholas ""meathead"" Rage. Liberals as you call us are not quick to defend that piece of sh't, we just want our leaders to thoroughly think out any military operation regardless of reason. The cowboy Bush mentality (shoot first ask questions later) has cost us thousands of our ""kids"" lives and for what? Meanwhile North Korea is testing  long range missles that could hit Alaska or Hawaii, Good job Georgie Boy, we feel much safer now."
1035857,Q0,1035857_11,0.6666666666666666,11,'Why do liberals always support Saddam?',"I think it's more of a case that we will not support Bush, so it just sounds like we are defending Saddam.  . . Everything is so black and white here- no one can appreciate the multitudes of gray in the world.. . I don't think anyone thought Saddam was a ""good guy"""
1035857,Q0,1035857_10,0.3333333333333333,10,'Why do liberals always support Saddam?',"W is that you boy?  This is Daddy George.  Didn't I tell you to get off the net... I thought you were done with all this ****. You should be runing the country....Well, hell, what do I care about that......Just get off the computer and go get me my Oil....Darn it, show me the oil!! I didn't have my friends in the Supreme Court lie to get you in the White House just so you can mess around on Yahoo chat!!! Who cares about Saddam. he was just a puppet, all we wanted to do was use him as an excuse to invade Iraq.Stop messing with the American public trying to defend yourself.  That's too late for that...Look at your approval ratings! Who cares. You don't have to run for office again.  We were about oil and making money all along, son.  Now run along and kiss some Saudi behinds for me....Before I spank yours!"
1035857,Q0,1035857_13,1.0,13,'Why do liberals always support Saddam?',"We aren't defending him at all. We're just stating facts. Why did we go into Iraq? I've heard time and again it was for WMD's and then sometimes I hear it's because of an Al Qaida connection. Which is it? We wouldn't have an issue if we were told the truth and they were honest with us. There is nothing but backhandedness going on in that White House and look who you're quoting...fox news. Yeah they're balanced...sure they are. There are plenty of republicans out there that are also fed up with the lies that this administration has told us. It's not a matter of whether or not Kerry won...that's done and over with. I haven't heard too many people complaining about Kerry not winning until I listen to people like you. I'm aware of the article Rolling stone did about the ""voting problems"" in Ohio. Maybe you should read that and then make an informed decision. And another thing...why is it ok for us to make WMD's (even though we're not supposed to) and no one else is allowed? I'm not saying I want them to be made but if we signed an agreement which we did, shouldn't we be following it too? Would it be ok if someone else invaded our country because there is a possibility for manufacturing WMD's"
1035857,E0,1035857_12,0.3333333333333333,12,'Why do liberals always support Saddam?',"liberals dont defend sadam. liberals know the truth- sadam was weak and had lost alot of power since the first gulf war. he had no navy, no battle ships, a small airport with no firghter jets, his army was weak, and he had no wmds. the sanctions were working- source: un inspector hans blitz who is neither a liberal or conservative. sadam was a threat in the 80's where he was at the height of his power, and it's funny becasue in the 80's sadam was friends with the u.s. source- photos of him with rumsfield. also we backed him and funded his war against iran. during the sadam trial he mentioned that he hates bush but regean was a great president-becasue regean backed him. you don't know this becasue your not opening your mind from the brainwashing. they are worst dictators to go after such as north koreas, but i forgot north korea doesn't have oil! also sadam was enemies with bin laden because sadam saw bin laden as a lunatic."
1035857,Q0,1035857_15,0.3333333333333333,15,'Why do liberals always support Saddam?',I'm moderately liberal and I don't and would not defend Saddam.. . I think the question is:Why do conservative extremists posing as moderates ask questions that actually apply to few if any actual liberals?
1035857,Q0,1035857_14,0.3333333333333333,14,'Why do liberals always support Saddam?',Because anyone who is against America (especially republicans) is a freind of theirs.
1035857,Q0,1035857_17,0.0,17,'Why do liberals always support Saddam?',"Lupin IV, How dare you say I am against America because I am a republican. Looks like you haven't learned anything from your liberal friends about political correctness. Very surprising I might add."
1035857,Q0,1035857_16,1.0,16,'Why do liberals always support Saddam?',"... defending Saddam? All we are trying to do is figure out what is going on?. . Why can't republicans use logic or reason when asking a question? If you question something it doesn't mean that you ""love the other side."". . Many conservatives were against World War II at the time.... does that mean that they loved Hitler? Only today's conservatives would think that way..."
1035857,Q0,1035857_19,0.3333333333333333,19,'Why do liberals always support Saddam?',"Just out of curiosity..... . Do you even know what the definition of Liberalism is?  Conservatism?. . I think gies like you are oversimplfying everything to a dispute between our dual party system.  It's more than name calling, there is more going on than stupid arguments you have online about things you could never hope to change.. . Grow up."
1035857,Q0,1035857_18,0.6666666666666666,18,'Why do liberals always support Saddam?',"I am a little liberal. Then again I agree with some Republicans, Democrates, even the green party peeps. I feel that if we took all of their ""good"" ideas rolled them into one we would have such a better world. but anyways..... . . As for Saddam. I wouldn't defend that s.o.s. if my life depended on it. If I were the one to find him in his little hole. I would have shot him dead right there and then. Wanted: Saddam Dead or Alive. I would choose Dead. He does NOT deserve a fair trial nor another breath of fresh air."
1035857,Q0,1035857_1,0.3333333333333333,1,'Why do liberals always support Saddam?',"I don't understand it either they have been harping on the fact we haven't found WMD's then we do and they trivialize them. The fact is whether old or not they are still extremely dangerous and are still WMD's, ask the Lib's if we can dispose of them in their backyard and see if they agree. Most people with common sense knew there were WMD's, remember two weeks before the war started the Russian's warned Saddam and there were survelliance photos of semi's with trailers crossing the border into Syria? Strange but the Dem/Lib won't discuss that either. And this lame arguement that only the most idiotic of lefties will believe 'that those are not the WMD's we went to war for', is the worst that Dem/Lib's are touting, even their own supporters are saying its lame....really, no matter if we find WMD's with a note saying ""these are the ones the American's are going to start a war over, signed Saddam Hussein""  the Dem/Lib's will come up with some excuse....sounds kind of like the 'I did not inhale and I did not have sexual relations with that woman and what do you mean by 'is'""  the leaders of the Democratic Party are doing a grave disservice to the good and honest Democrats and it will show in the next election."
1035857,Q0,1035857_3,0.0,3,'Why do liberals always support Saddam?',Nevr mind. I jsut saw what I wanted to see. Ignore it.
1035857,Q0,1035857_2,0.6666666666666666,2,'Why do liberals always support Saddam?',"Sadaam was only doing what this country has been doing for years.  Controlling his people to get them to do what he wanted them to do.  Why is a country not allowed to have weapons. If you don't think that the U.S. has ""weapons of mass destruction"" somewhere, I've got some land I want to sell you in China. It's all about checks and balances, and Sadaam would not conform. He is a threat,  therefore he must be contained. Now because he would not cooperate with the US's ""agenda"" he's a tyrant. I could care less about Sadaam, but you've got to be brainwashed to not see parralels between the two governments. I don't think anyone's defending Sadaam, I think its more of a ""the pot calling the kettle black"" issue."
1035857,Q0,1035857_5,0.6666666666666666,5,'Why do liberals always support Saddam?',"We aren't defending Suddam. We are saying the reason for going to war was a fabrication to gain public support. Face it no matter how you spin it this war was started so that W's defense friends could fatten their wallets, George could tell his father that ""No man can try kill his father and get away with it. The only value to this war is that it has drawn a large number of terrorists to Iraq. . Such a high price to pay for the citizens of Iraq. and other countries. Oh yes, It's about the oil. Quit blaming the Liberals for everything. Conservatives have spent to much, blamed everyone but themselves, and pray to God to help them out of this mess."
1035857,Q0,1035857_4,0.6666666666666666,4,'Why do liberals always support Saddam?',"I consider myself a liberal, and i wouldn't dream of defending Sadaam.  . However, i think blanket statements very rarely, if ever, show a complete picture.  This whole WMD thing is a complex issue, and someone who points out that some of these things were old, aren't defending Sadaam, they are merely pointing out that the WMD argument for going to war isn't as strong as Bush would have us believe.  . This using of the words liberal and conservative as if they are evil epitaphs is not only offensive, but it gets in the way of actual discussions of issues that Are complex and do Not have easy answers.  Debate is the way to find these answers, and to generalize someone in such a way and attack them is juvenile.  Think of the junior high cafeteria, two girls in an argument, one makes a valid point, the other says, ""well you're ugly, so there!""  and suddenly the whole argument is overshadowed by the personal insult.  The argument isn't solved and both people get hurt.  One is embarrassed and the other is seen as a bitch.  . that is exactly what is happening in this liberal/conservative war.. if you want people to see things the way you do, present a coherent argument, and just maybe you'll change someone's mind."
1035857,Q0,1035857_7,0.3333333333333333,7,'Why do liberals always support Saddam?',Liberals love their precious Criminals which is why they wanna give French Wine and French Cuisine to convicted Rapists and Murderers.. . Im sure they wanna Wine and Dine Saddam Hussein but I look forward to the day he chokes to death.
1035857,Q0,1035857_6,0.3333333333333333,6,'Why do liberals always support Saddam?',"WASHINGTON — The United States has found 500 chemical weapons in Iraq since 2003, and more weapons of mass destruction are likely to be uncovered, two Republican lawmakers said Wednesday.. . My problem with this is the fact that since 2003, our president has been lying to us.  We were still under the impression of no WMDs.  However, this report would have me believe that our administration has been sitting on this evidence for 3 years.  Why does it not bother you that our president may have been lying to us?"
1035857,E0,1035857_9,0.3333333333333333,9,'Why do liberals always support Saddam?',"I have to laugh everytime a Republican points to something that has to do with nothing, and act like it ""proves"" something. . . ""Hey, Abu Abbas is in Iraq. There's that terrorism link Bush was talking about."". . ""Hey, we found some 20 year old munitions. There's that weapons program Bush was talking about."". . Let's make it simple. Saddam was a bad guy, to most of his own people. But Bush lied to America about him being an imminent threat to America.. . Saddam killed thousands of his own people, but all of the mass graves right-wing idiots point to are from the periods when Saddam was fighting a virtual civil war. We don't say ""Lincoln is evil, he killed hundreds of thousands of Americans"", now do we? Bush Sr. promised we'd help overthrow Saddam. The people rose up, Bush did nothing, and Saddam quashed the insurgency. Does that make Saddam a good guy? No. But you at least need to have some f'n context.. . There are lots of bad guys in the world. I'm glad Saddam is out of power. But if Americans had been told before the war, ""We're going to spend $300 billion to remove a bad guy who's not an eminent threat, and in the process, create (not stop, but CREATE) an entire generation of Iraqi terrorists, and fuel hatred of America throughout the Middle East and the world"", no one in their right mind would have supported that course of action."
1035857,Q0,1035857_8,0.6666666666666666,8,'Why do liberals always support Saddam?',"Anything that Bush / Republicans like the democrates / librals HATE...and visa-versa.  So librals like the three top enemies of this nation:  Saddam, Bin Laden and Al Gore.  Whereas, repbulicans view these people as the enemy of our nation.. . Ok, so I took a cheap shot at good ol' Al Gore...it's a joke."
1035857,Q0,1035857_20,0.3333333333333333,20,'Why do liberals always support Saddam?',"You got it all wrong dude.... (Once again). . Defense Department says Rick Santorum and FOX News are insane to be claiming that we found WMD in Iraq. Boy, when even Rummy won't back you, you're really a sad Republican.. . . I hated Bush before. it was cool to hate Bush!"
4372730,U0,4372730_0,1.0,0,'Why is the bible hard to understand?',"The Bible and prayer go together.  We need to pray to ask God to reveal from the Bible what he wants us to know.  It's foolishness to non-Christians, and to new Christians God only gives them a little at a time, he compares it to babies drinking milk, they aren't yet ready for all of it.  Spend more time reading it and praying would be my advice."
4372730,Q0,4372730_35,0.6666666666666666,35,'Why is the bible hard to understand?',"It's ""allegory"" in both ""covenants"": Galatians 4. written ""aforetime"" for our ""learning"": Romans 15. notably written as ""mystery"" to solve ""in time"",. lest all the KofG within you perish from law law;. which is to say perish from yer ""willing ignorance"".. . The God of ""all grace"" make you perfect(merciful). after ye(do err) suffer awhile in yer law law.. . The ""grace"" of our Lord Jesus Christ with you all. Amen."
4372730,Q0,4372730_36,0.3333333333333333,36,'Why is the bible hard to understand?',"I KNOW MY GOD IS REAL,MAYBE YOU WOULD LIKE TO THINK HE ISNT BECUSE YOU ALREADY KNOW WHERE YOU ARE GOING."
4372730,Q0,4372730_18,1.0,18,'Why is the bible hard to understand?',Cause that's the way God wants you to think. The Bible is very unbelievable but it's just a matter of praying and asking God questions about the Bible...he could help answer them.. You don't have to believe in anything...it's your opinion
4372730,Q0,4372730_6,0.3333333333333333,6,'Why is the bible hard to understand?',"Have you asked the Author to help you understand?  If you read book (any book) and you don't understand it - then the best place to seek understanding would be to go to the Author himself.  God is the Author of the Bible, have you asked Him to give you understanding.  As for physical evidence, that's where Faith comes in!  I know the different books were written by different men of the Bible, but every single man was moved by ONE SPIRIT - GOD!  Ask the Author and see what happens!"
4372730,Q0,4372730_7,1.0,7,'Why is the bible hard to understand?',"well let's say that the real thing is why don't you prove what you are saying is true which it's not It seems to me you have not researched the so called facts you state as you may have thought.   Parts of Noahs Ark have been sighted on Mount Ararat and bits of tarred gofer wood which the Ark was made from have been dated and found to be 5000 years old,this is proof that the bible is true, and there is more; Look at the Moabite Stone.The original can be seen in the Louvre Museum in Paris France. The writing tells of the rebellion of King Mesha of Moab against Israel. This  event is also reported in the Bible (2 Kings1:1:3:4-27) The Pool of Siloam and the entrance of a 1,749 foot  -long(533 meter-long)water tunnel in Jerusalem. Many modern-day visitors to Jerusalem have waded through this tunnel. It's existance is further proof that the Bible is true, The Bible explains that King Hezekiah had this tunnel built over2,500 years ago to protect his water supply from an invading army,-(2Kings20:20; 2Chronicles32:2-4,30)At the British Museum a visitor can see the Neabonidus Chronicle. It describes the fall of ancient Babylon, even as the Bible also does.(Daniel5:30,31)The Bible says that Belshazzar was then King of Babylon.  In fact, at one time all known writings said that Nabonidus was Babylon's last king. So some who said the Bible is not true claimed that Belshazzar never existed and that the Bible was wrong. But in recent years ancient writings have been found that identified Belshazzar as a son of Nabonidus and coruler with his father in Babylon at the time. Yes, the Bible really is true, as so many examples prove.Yet the Bible does not contain only true history.Everything it says is true, Even when it touches on matters of science, it is marvelously accurate. These are only some examples, but the more research you do the more you will see the truth of the Bible."
4372730,Q0,4372730_4,1.0,4,'Why is the bible hard to understand?',"Many people feel the Bible contradicts itself...and I can sooo see why they think that. I was there at one time!. But, I got into a Bible study, where it was from beginning to end, and it was explained to me, and now I get it.. Unless a person is open to it w/ no judgement, and they are sincere in learning, not in disproving, God will open your spirit up to Him and HIs Word, and all will make sense.. Only those who seek it sincerely, and will find God, and only those who He reveals Himself to through His Word, will truly get it.. . Read 1 Cor 2:11-16:. ""For who among men knows the thoughts of a man except the man's spirit within him? In the same way no one knows the thoughts of God except the Spirit of God. We have not received the spirit of the world but the Spirit who is from God, that we may understand what God has freely given us. This is what we speak, not in words taught us by human wisdom but in words taught by the Spirit, expressing spiritual truths in spiritual words. The man without the Spirit does not accept the things that come from the Spirit of God, for they are foolishness to him, and he cannot understand them, because they are spiritually discerned. The spiritual man makes judgments about all things, but he himself is not subject to any man's judgment: . ""For who has known the mind of the Lord .  that he may instruct him?"" But we have the mind of Christ."". . I would reccomend if you really want to know answers and learn about Him either way, get yourself into a Bible study. . http://wec.upci.org/churches. . that will teach you the Word of God from beginning to end and you can make an educated decision on it for yourself.... But know one thing- God says in the Bible He does not want you to have ""religion"" (which is man made rules)... He wants you to have a relationship with Him! They are different and people often confuse the two."
4372730,Q0,4372730_5,0.6666666666666666,5,'Why is the bible hard to understand?',"Religion is based on FAITH. If you do not have faith, then you cannot subscribe to the belief. And just because one has faith that there is a God or a higher power, does not believe that they take the bible literally. I believe the bible is meant as a guidepost in our journey; it is not to be taken as absolute truth, becuase you're right, there are many disagreeing passages. This is why extreme Christians are often accused of ""picking and choosing"" which passages they want to follow, it is impossible to follow all of them!. . As for why you should believe... is it better to believe and be wrong or to not believe and be wrong? If you are serious about finding faith, do some research about the various religions, try the test at www.beliefnet.com , and find a local minister to talk to."
4372730,Q0,4372730_2,0.3333333333333333,2,'Why is the bible hard to understand?',Maybe irt waa a King James Bible! You do now that the Bible is written more than1 person!
4372730,Q0,4372730_3,0.3333333333333333,3,'Why is the bible hard to understand?',Because you do not know how to interpreter it.
4372730,Q0,4372730_1,0.3333333333333333,1,'Why is the bible hard to understand?',"All contradictions(so called) of the Bible were solved. by the third century AD.  Doesn't anyone ever read history.. I Corinthians 13;8a, Love never fails."
4372730,E0,4372730_8,0.6666666666666666,8,'Why is the bible hard to understand?',it is a nonsense written many years ago that got even worst with all the translation it went thru...ofcourse it makes no sense.
4372730,Q0,4372730_9,1.0,9,'Why is the bible hard to understand?',"You have to remember that the bible was written after Jesus died and that it was written by different people, so many things can not make much sense. The important thinf is, to believe in God and love everyone with respect."
